task_id,scenario_id,seed,method_id,truth_level,success,failure_code,fallback_triggered,fallback_mode,repair_hint,steps,max_position_error_m,max_attitude_error_rad,max_viewpoint_error_rad,min_clearance_m,min_safety_margin_m,terminal_soc,max_energy_rate_w,max_command_age_steps,safety_intervention_count,mean_delta_u_l2,run_dir
T9_tilted_inspection,T9_tilted_inspection_seed0,0,B1_tracking_mpc,synthetic_trace_smoke,False,DYN_FEASIBILITY_VIOLATION,False,none,slow_down_split_waypoint_or_extend_horizon,220,6.164414,0.561249,0.313614,1.291525,0.291525,0.662261,154.3,0,0,0.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T9_tilted_inspection_seed0__B1_tracking_mpc
T9_tilted_inspection,T9_tilted_inspection_seed0,0,B3_mpc_cbf,synthetic_trace_smoke,False,DYN_FEASIBILITY_VIOLATION,False,none,slow_down_split_waypoint_or_extend_horizon,220,6.164414,0.561249,0.244979,4.974195,3.974195,0.678876,154.3,0,209,1.6014540384934717,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T9_tilted_inspection_seed0__B3_mpc_cbf
T9_tilted_inspection,T9_tilted_inspection_seed0,0,Ours_SEFF_pose,synthetic_trace_smoke,False,DYN_FEASIBILITY_VIOLATION,False,none,slow_down_split_waypoint_or_extend_horizon,220,6.164414,0.561249,0.244979,4.974195,3.974195,0.678513,154.3,0,209,1.6014540384934717,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T9_tilted_inspection_seed0__Ours_SEFF_pose
T9_tilted_inspection,T9_tilted_inspection_seed0,0,Ours_SEFF_local_continue,synthetic_trace_smoke,False,DYN_FEASIBILITY_VIOLATION,False,none,slow_down_split_waypoint_or_extend_horizon,220,6.164414,0.561249,0.244979,4.974195,3.974195,0.678513,154.3,0,209,1.6014540384934717,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T9_tilted_inspection_seed0__Ours_SEFF_local_continue
T9_tilted_inspection,T9_tilted_inspection_seed0,0,Ours_TE_SEFF_rule,synthetic_trace_smoke,True,NONE,False,none,none,46,6.164414,0.593729,0.244979,1.851914,0.851914,0.751817,155.11,0,45,0.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T9_tilted_inspection_seed0__Ours_TE_SEFF_rule
T9_tilted_inspection,T9_tilted_inspection_seed1,1,B0_pid_pose,synthetic_trace_smoke,False,DYN_FEASIBILITY_VIOLATION,False,none,slow_down_split_waypoint_or_extend_horizon,220,6.539113,0.621611,0.31806,1.26707,0.26707,0.657368,136.917792,0,0,0.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T9_tilted_inspection_seed1__B0_pid_pose
T9_tilted_inspection,T9_tilted_inspection_seed1,1,B1_tracking_mpc,synthetic_trace_smoke,False,DYN_FEASIBILITY_VIOLATION,False,none,slow_down_split_waypoint_or_extend_horizon,220,6.539113,0.621611,0.320369,1.256333,0.256333,0.660575,154.58,0,0,0.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T9_tilted_inspection_seed1__B1_tracking_mpc
T9_tilted_inspection,T9_tilted_inspection_seed1,1,B3_mpc_cbf,synthetic_trace_smoke,False,DYN_FEASIBILITY_VIOLATION,False,none,slow_down_split_waypoint_or_extend_horizon,220,6.539113,0.621611,0.211093,5.258758,4.258758,0.679249,154.58,0,210,1.8049685473586992,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T9_tilted_inspection_seed1__B3_mpc_cbf
T9_tilted_inspection,T9_tilted_inspection_seed1,1,Ours_SEFF_pose,synthetic_trace_smoke,False,DYN_FEASIBILITY_VIOLATION,False,none,slow_down_split_waypoint_or_extend_horizon,220,6.539113,0.621611,0.211093,5.258758,4.258758,0.678899,154.58,0,210,1.8049685473586992,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T9_tilted_inspection_seed1__Ours_SEFF_pose
T9_tilted_inspection,T9_tilted_inspection_seed1,1,Ours_SEFF_local_continue,synthetic_trace_smoke,False,DYN_FEASIBILITY_VIOLATION,False,none,slow_down_split_waypoint_or_extend_horizon,220,6.539113,0.621611,0.211093,5.258758,4.258758,0.678899,154.58,0,210,1.8049685473586992,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T9_tilted_inspection_seed1__Ours_SEFF_local_continue
T9_tilted_inspection,T9_tilted_inspection_seed1,1,Ours_TE_SEFF_rule,synthetic_trace_smoke,True,NONE,False,none,none,47,6.539113,0.618515,0.211093,1.789013,0.789013,0.749665,155.516,0,46,0.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T9_tilted_inspection_seed1__Ours_TE_SEFF_rule
T9_tilted_inspection,T9_tilted_inspection_seed2,2,B0_pid_pose,synthetic_trace_smoke,False,DYN_FEASIBILITY_VIOLATION,False,none,slow_down_split_waypoint_or_extend_horizon,220,5.900847,0.532917,0.341183,1.373358,0.373358,0.660553,132.141932,0,0,0.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T9_tilted_inspection_seed2__B0_pid_pose
T9_tilted_inspection,T9_tilted_inspection_seed2,2,B1_tracking_mpc,synthetic_trace_smoke,False,DYN_FEASIBILITY_VIOLATION,False,none,slow_down_split_waypoint_or_extend_horizon,220,5.900847,0.532917,0.342349,1.362433,0.362433,0.663447,154.02,0,0,0.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T9_tilted_inspection_seed2__B1_tracking_mpc
T9_tilted_inspection,T9_tilted_inspection_seed2,2,B3_mpc_cbf,synthetic_trace_smoke,False,DYN_FEASIBILITY_VIOLATION,False,none,slow_down_split_waypoint_or_extend_horizon,220,5.900847,0.532917,0.281772,4.738154,3.738154,0.678533,154.02,0,208,1.4499355571983037,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T9_tilted_inspection_seed2__B3_mpc_cbf
T9_tilted_inspection,T9_tilted_inspection_seed2,2,Ours_SEFF_pose,synthetic_trace_smoke,False,DYN_FEASIBILITY_VIOLATION,False,none,slow_down_split_waypoint_or_extend_horizon,220,5.900847,0.532917,0.281772,4.738154,3.738154,0.678159,154.02,0,208,1.4499355571983037,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T9_tilted_inspection_seed2__Ours_SEFF_pose
T9_tilted_inspection,T9_tilted_inspection_seed2,2,Ours_SEFF_local_continue,synthetic_trace_smoke,False,DYN_FEASIBILITY_VIOLATION,False,none,slow_down_split_waypoint_or_extend_horizon,220,5.900847,0.532917,0.281772,4.738154,3.738154,0.678159,154.02,0,208,1.4499355571983037,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T9_tilted_inspection_seed2__Ours_SEFF_local_continue
T9_tilted_inspection,T9_tilted_inspection_seed2,2,Ours_TE_SEFF_rule,synthetic_trace_smoke,True,NONE,False,none,none,45,5.900847,0.594471,0.281772,1.931039,0.931039,0.753522,154.704,0,44,0.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T9_tilted_inspection_seed2__Ours_TE_SEFF_rule
T9_tilted_inspection,T9_tilted_inspection_seed3,3,B0_pid_pose,synthetic_trace_smoke,False,DYN_FEASIBILITY_VIOLATION,False,none,slow_down_split_waypoint_or_extend_horizon,220,6.9,0.711618,0.300415,1.233712,0.233712,0.655567,139.576,0,0,0.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T9_tilted_inspection_seed3__B0_pid_pose
T9_tilted_inspection,T9_tilted_inspection_seed3,3,B1_tracking_mpc,synthetic_trace_smoke,False,DYN_FEASIBILITY_VIOLATION,False,none,slow_down_split_waypoint_or_extend_horizon,220,6.9,0.711618,0.303253,1.222847,0.222847,0.658951,154.82,0,0,0.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T9_tilted_inspection_seed3__B1_tracking_mpc
T9_tilted_inspection,T9_tilted_inspection_seed3,3,B3_mpc_cbf,synthetic_trace_smoke,False,DYN_FEASIBILITY_VIOLATION,False,none,slow_down_split_waypoint_or_extend_horizon,220,6.9,0.711618,0.181876,5.457682,4.457682,0.678922,154.82,0,210,1.9293735335968496,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T9_tilted_inspection_seed3__B3_mpc_cbf
T9_tilted_inspection,T9_tilted_inspection_seed3,3,Ours_SEFF_pose,synthetic_trace_smoke,False,DYN_FEASIBILITY_VIOLATION,False,none,slow_down_split_waypoint_or_extend_horizon,220,6.9,0.711618,0.181876,5.457682,4.457682,0.67856,154.82,0,210,1.9293735335968496,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T9_tilted_inspection_seed3__Ours_SEFF_pose
T9_tilted_inspection,T9_tilted_inspection_seed3,3,Ours_SEFF_local_continue,synthetic_trace_smoke,False,DYN_FEASIBILITY_VIOLATION,False,none,slow_down_split_waypoint_or_extend_horizon,220,6.9,0.711618,0.181876,5.457682,4.457682,0.67856,154.82,0,210,1.9293735335968496,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T9_tilted_inspection_seed3__Ours_SEFF_local_continue
T9_tilted_inspection,T9_tilted_inspection_seed3,3,Ours_TE_SEFF_rule,synthetic_trace_smoke,True,NONE,False,none,none,49,6.9,0.686934,0.181876,1.723102,0.723102,0.746925,155.864,0,48,0.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T9_tilted_inspection_seed3__Ours_TE_SEFF_rule
T9_tilted_inspection,T9_tilted_inspection_seed4,4,B0_pid_pose,synthetic_trace_smoke,False,DYN_FEASIBILITY_VIOLATION,False,none,slow_down_split_waypoint_or_extend_horizon,220,6.09426,0.607289,0.394262,1.614746,0.614746,0.659588,133.583817,0,0,0.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T9_tilted_inspection_seed4__B0_pid_pose
T9_tilted_inspection,T9_tilted_inspection_seed4,4,B1_tracking_mpc,synthetic_trace_smoke,False,DYN_FEASIBILITY_VIOLATION,False,none,slow_down_split_waypoint_or_extend_horizon,220,6.09426,0.607289,0.39633,1.60407,0.60407,0.662577,154.18,0,0,0.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T9_tilted_inspection_seed4__B1_tracking_mpc
T9_tilted_inspection,T9_tilted_inspection_seed4,4,B3_mpc_cbf,synthetic_trace_smoke,False,DYN_FEASIBILITY_VIOLATION,False,none,slow_down_split_waypoint_or_extend_horizon,220,6.09426,0.607289,0.259814,3.740477,2.740477,0.672216,154.18,0,198,0.9024158825373239,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T9_tilted_inspection_seed4__B3_mpc_cbf
T9_tilted_inspection,T9_tilted_inspection_seed4,4,Ours_SEFF_pose,synthetic_trace_smoke,False,DYN_FEASIBILITY_VIOLATION,False,none,slow_down_split_waypoint_or_extend_horizon,220,6.09426,0.607289,0.259814,3.740477,2.740477,0.671636,154.18,0,198,0.9024158825373239,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T9_tilted_inspection_seed4__Ours_SEFF_pose
T9_tilted_inspection,T9_tilted_inspection_seed4,4,Ours_SEFF_local_continue,synthetic_trace_smoke,False,DYN_FEASIBILITY_VIOLATION,False,none,slow_down_split_waypoint_or_extend_horizon,220,6.09426,0.607289,0.259814,3.740477,2.740477,0.671636,154.18,0,198,0.9024158825373239,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T9_tilted_inspection_seed4__Ours_SEFF_local_continue
T9_tilted_inspection,T9_tilted_inspection_seed4,4,Ours_TE_SEFF_rule,synthetic_trace_smoke,True,NONE,False,none,none,46,6.09426,0.635534,0.259814,2.140654,1.140654,0.7521,154.936,0,45,0.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T9_tilted_inspection_seed4__Ours_TE_SEFF_rule
T10_large_attitude_recovery,T10_large_attitude_recovery_seed0,0,B0_pid_pose,synthetic_trace_smoke,True,NONE,False,none,none,63,4.0,0.710634,0.0,,,0.752438,119.21,0,0,0.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T10_large_attitude_recovery_seed0__B0_pid_pose
T10_large_attitude_recovery,T10_large_attitude_recovery_seed0,0,B1_tracking_mpc,synthetic_trace_smoke,True,NONE,False,none,none,39,4.0,0.710634,0.0,,,0.766129,137.2,0,0,0.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T10_large_attitude_recovery_seed0__B1_tracking_mpc
T10_large_attitude_recovery,T10_large_attitude_recovery_seed0,0,B3_mpc_cbf,synthetic_trace_smoke,True,NONE,False,none,none,39,4.0,0.710634,0.0,,,0.765798,137.2,0,0,0.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T10_large_attitude_recovery_seed0__B3_mpc_cbf
T10_large_attitude_recovery,T10_large_attitude_recovery_seed0,0,Ours_SEFF_pose,synthetic_trace_smoke,True,NONE,False,none,none,39,4.0,0.710634,0.0,,,0.765303,137.2,0,0,0.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T10_large_attitude_recovery_seed0__Ours_SEFF_pose
T10_large_attitude_recovery,T10_large_attitude_recovery_seed0,0,Ours_SEFF_local_continue,synthetic_trace_smoke,True,NONE,False,none,none,39,4.0,0.710634,0.0,,,0.765303,137.2,0,0,0.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T10_large_attitude_recovery_seed0__Ours_SEFF_local_continue
T10_large_attitude_recovery,T10_large_attitude_recovery_seed0,0,Ours_TE_SEFF_rule,synthetic_trace_smoke,True,NONE,False,none,none,34,4.0,0.710634,0.0,,,0.768259,145.19,0,0,0.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T10_large_attitude_recovery_seed0__Ours_TE_SEFF_rule
T10_large_attitude_recovery,T10_large_attitude_recovery_seed1,1,B0_pid_pose,synthetic_trace_smoke,True,NONE,False,none,none,66,4.4,0.731915,0.0,,,0.748973,122.142,0,0,0.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T10_large_attitude_recovery_seed1__B0_pid_pose
T10_large_attitude_recovery,T10_large_attitude_recovery_seed1,1,B1_tracking_mpc,synthetic_trace_smoke,True,NONE,False,none,none,41,4.4,0.731915,0.0,,,0.763339,141.94,0,0,0.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T10_large_attitude_recovery_seed1__B1_tracking_mpc
T10_large_attitude_recovery,T10_large_attitude_recovery_seed1,1,B3_mpc_cbf,synthetic_trace_smoke,True,NONE,False,none,none,41,4.4,0.731915,0.0,,,0.762969,141.94,0,0,0.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T10_large_attitude_recovery_seed1__B3_mpc_cbf
T10_large_attitude_recovery,T10_large_attitude_recovery_seed1,1,Ours_SEFF_pose,synthetic_trace_smoke,True,NONE,False,none,none,41,4.4,0.731915,0.0,,,0.762413,141.94,0,0,0.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T10_large_attitude_recovery_seed1__Ours_SEFF_pose
T10_large_attitude_recovery,T10_large_attitude_recovery_seed1,1,Ours_SEFF_local_continue,synthetic_trace_smoke,True,NONE,False,none,none,41,4.4,0.731915,0.0,,,0.762413,141.94,0,0,0.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T10_large_attitude_recovery_seed1__Ours_SEFF_local_continue
T10_large_attitude_recovery,T10_large_attitude_recovery_seed1,1,Ours_TE_SEFF_rule,synthetic_trace_smoke,True,NONE,False,none,none,36,4.4,0.731915,0.0,,,0.765382,150.738,0,0,0.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T10_large_attitude_recovery_seed1__Ours_TE_SEFF_rule
T10_large_attitude_recovery,T10_large_attitude_recovery_seed2,2,B0_pid_pose,synthetic_trace_smoke,True,NONE,False,none,none,60,3.7,0.723118,0.0,,,0.755463,117.044,0,0,0.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T10_large_attitude_recovery_seed2__B0_pid_pose
T10_large_attitude_recovery,T10_large_attitude_recovery_seed2,2,B1_tracking_mpc,synthetic_trace_smoke,True,NONE,False,none,none,38,3.7,0.723118,0.0,,,0.767881,133.705,0,0,0.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T10_large_attitude_recovery_seed2__B1_tracking_mpc
T10_large_attitude_recovery,T10_large_attitude_recovery_seed2,2,B3_mpc_cbf,synthetic_trace_smoke,True,NONE,False,none,none,38,3.7,0.723118,0.0,,,0.767578,133.705,0,0,0.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T10_large_attitude_recovery_seed2__B3_mpc_cbf
T10_large_attitude_recovery,T10_large_attitude_recovery_seed2,2,Ours_SEFF_pose,synthetic_trace_smoke,True,NONE,False,none,none,38,3.7,0.723118,0.0,,,0.767124,133.705,0,0,0.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T10_large_attitude_recovery_seed2__Ours_SEFF_pose
T10_large_attitude_recovery,T10_large_attitude_recovery_seed2,2,Ours_SEFF_local_continue,synthetic_trace_smoke,True,NONE,False,none,none,38,3.7,0.723118,0.0,,,0.767124,133.705,0,0,0.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T10_large_attitude_recovery_seed2__Ours_SEFF_local_continue
T10_large_attitude_recovery,T10_large_attitude_recovery_seed2,2,Ours_TE_SEFF_rule,synthetic_trace_smoke,True,NONE,False,none,none,33,3.7,0.723118,0.0,,,0.770062,141.116,0,0,0.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T10_large_attitude_recovery_seed2__Ours_TE_SEFF_rule
T10_large_attitude_recovery,T10_large_attitude_recovery_seed3,3,B0_pid_pose,synthetic_trace_smoke,True,NONE,False,none,none,69,4.8,0.790443,0.0,,,0.74548,125.008,0,0,0.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T10_large_attitude_recovery_seed3__B0_pid_pose
T10_large_attitude_recovery,T10_large_attitude_recovery_seed3,3,B1_tracking_mpc,synthetic_trace_smoke,True,NONE,False,none,none,43,4.8,0.790443,0.0,,,0.760523,146.56,0,0,0.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T10_large_attitude_recovery_seed3__B1_tracking_mpc
T10_large_attitude_recovery,T10_large_attitude_recovery_seed3,3,B3_mpc_cbf,synthetic_trace_smoke,True,NONE,False,none,none,43,4.8,0.790443,0.0,,,0.760113,146.56,0,0,0.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T10_large_attitude_recovery_seed3__B3_mpc_cbf
T10_large_attitude_recovery,T10_large_attitude_recovery_seed3,3,Ours_SEFF_pose,synthetic_trace_smoke,True,NONE,False,none,none,43,4.8,0.790443,0.0,,,0.759497,146.56,0,0,0.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T10_large_attitude_recovery_seed3__Ours_SEFF_pose
T10_large_attitude_recovery,T10_large_attitude_recovery_seed3,3,Ours_SEFF_local_continue,synthetic_trace_smoke,True,NONE,False,none,none,43,4.8,0.790443,0.0,,,0.759497,146.56,0,0,0.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T10_large_attitude_recovery_seed3__Ours_SEFF_local_continue
T10_large_attitude_recovery,T10_large_attitude_recovery_seed3,3,Ours_TE_SEFF_rule,synthetic_trace_smoke,True,NONE,False,none,none,38,4.8,0.790443,0.0,,,0.762481,156.112,0,0,0.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T10_large_attitude_recovery_seed3__Ours_TE_SEFF_rule
T10_large_attitude_recovery,T10_large_attitude_recovery_seed4,4,B0_pid_pose,synthetic_trace_smoke,True,NONE,False,none,none,65,4.2,0.766877,0.0,,,0.750411,120.588,0,0,0.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T10_large_attitude_recovery_seed4__B0_pid_pose
T10_large_attitude_recovery,T10_large_attitude_recovery_seed4,4,B1_tracking_mpc,synthetic_trace_smoke,True,NONE,False,none,none,40,4.2,0.766877,0.0,,,0.764738,139.41,0,0,0.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T10_large_attitude_recovery_seed4__B1_tracking_mpc
T10_large_attitude_recovery,T10_large_attitude_recovery_seed4,4,B3_mpc_cbf,synthetic_trace_smoke,True,NONE,False,none,none,40,4.2,0.766877,0.0,,,0.764387,139.41,0,0,0.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T10_large_attitude_recovery_seed4__B3_mpc_cbf
T10_large_attitude_recovery,T10_large_attitude_recovery_seed4,4,Ours_SEFF_pose,synthetic_trace_smoke,True,NONE,False,none,none,40,4.2,0.766877,0.0,,,0.763862,139.41,0,0,0.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T10_large_attitude_recovery_seed4__Ours_SEFF_pose
T10_large_attitude_recovery,T10_large_attitude_recovery_seed4,4,Ours_SEFF_local_continue,synthetic_trace_smoke,True,NONE,False,none,none,40,4.2,0.766877,0.0,,,0.763862,139.41,0,0,0.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T10_large_attitude_recovery_seed4__Ours_SEFF_local_continue
T10_large_attitude_recovery,T10_large_attitude_recovery_seed4,4,Ours_TE_SEFF_rule,synthetic_trace_smoke,True,NONE,False,none,none,35,4.2,0.766877,0.0,,,0.766824,147.732,0,0,0.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T10_large_attitude_recovery_seed4__Ours_TE_SEFF_rule
T12_dynamic_obstacle_stale_command,T12_dynamic_obstacle_stale_command_seed0,0,B0_pid_pose,synthetic_trace_smoke,False,STALE_COMMAND,False,none,reissue_waypoint_or_hold,6,12.0,0.0,0.0,4.473756,3.473756,0.79,165.0,6,0,0.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T12_dynamic_obstacle_stale_command_seed0__B0_pid_pose
T12_dynamic_obstacle_stale_command,T12_dynamic_obstacle_stale_command_seed0,0,B1_tracking_mpc,synthetic_trace_smoke,False,STALE_COMMAND,False,none,reissue_waypoint_or_hold,6,12.0,0.0,0.0,4.473756,3.473756,0.79075,165.0,6,0,0.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T12_dynamic_obstacle_stale_command_seed0__B1_tracking_mpc
T12_dynamic_obstacle_stale_command,T12_dynamic_obstacle_stale_command_seed0,0,B3_mpc_cbf,synthetic_trace_smoke,False,STALE_COMMAND,False,none,reissue_waypoint_or_hold,6,12.0,0.0,0.0,5.800189,4.800189,0.7975,165.0,6,5,2.5,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T12_dynamic_obstacle_stale_command_seed0__B3_mpc_cbf
T12_dynamic_obstacle_stale_command,T12_dynamic_obstacle_stale_command_seed0,0,Ours_SEFF_pose,synthetic_trace_smoke,False,STALE_COMMAND,True,hover,reissue_waypoint_or_hold,6,12.0,0.0,0.0,5.800189,4.800189,0.7975,90.0,6,6,3.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T12_dynamic_obstacle_stale_command_seed0__Ours_SEFF_pose
T12_dynamic_obstacle_stale_command,T12_dynamic_obstacle_stale_command_seed0,0,Ours_SEFF_local_continue,synthetic_trace_smoke,True,NONE,False,none,none,167,12.0,0.0,0.0,1.991255,0.991255,0.663313,162.65625,10,166,1.764347017964072,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T12_dynamic_obstacle_stale_command_seed0__Ours_SEFF_local_continue
T12_dynamic_obstacle_stale_command,T12_dynamic_obstacle_stale_command_seed0,0,Ours_TE_SEFF_rule,synthetic_trace_smoke,True,NONE,False,none,none,161,12.0,0.0,0.0,1.991255,0.991255,0.667898,162.65625,10,160,1.8301473478260875,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T12_dynamic_obstacle_stale_command_seed0__Ours_TE_SEFF_rule
T12_dynamic_obstacle_stale_command,T12_dynamic_obstacle_stale_command_seed1,1,B0_pid_pose,synthetic_trace_smoke,False,STALE_COMMAND,False,none,reissue_waypoint_or_hold,6,12.0,0.0,0.0,3.966338,2.966338,0.79,165.0,6,0,0.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T12_dynamic_obstacle_stale_command_seed1__B0_pid_pose
T12_dynamic_obstacle_stale_command,T12_dynamic_obstacle_stale_command_seed1,1,B1_tracking_mpc,synthetic_trace_smoke,False,STALE_COMMAND,False,none,reissue_waypoint_or_hold,6,12.0,0.0,0.0,3.966338,2.966338,0.79075,165.0,6,0,0.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T12_dynamic_obstacle_stale_command_seed1__B1_tracking_mpc
T12_dynamic_obstacle_stale_command,T12_dynamic_obstacle_stale_command_seed1,1,B3_mpc_cbf,synthetic_trace_smoke,False,STALE_COMMAND,False,none,reissue_waypoint_or_hold,6,12.0,0.0,0.0,5.325452,4.325452,0.7975,165.0,6,5,2.5,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T12_dynamic_obstacle_stale_command_seed1__B3_mpc_cbf
T12_dynamic_obstacle_stale_command,T12_dynamic_obstacle_stale_command_seed1,1,Ours_SEFF_pose,synthetic_trace_smoke,False,STALE_COMMAND,True,hover,reissue_waypoint_or_hold,6,12.0,0.0,0.0,5.325452,4.325452,0.7975,90.0,6,6,3.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T12_dynamic_obstacle_stale_command_seed1__Ours_SEFF_pose
T12_dynamic_obstacle_stale_command,T12_dynamic_obstacle_stale_command_seed1,1,Ours_SEFF_local_continue,synthetic_trace_smoke,True,NONE,False,none,none,171,12.0,0.0,0.0,1.971104,0.971104,0.661301,161.71875,12,170,1.7846328654970782,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T12_dynamic_obstacle_stale_command_seed1__Ours_SEFF_local_continue
T12_dynamic_obstacle_stale_command,T12_dynamic_obstacle_stale_command_seed1,1,Ours_TE_SEFF_rule,synthetic_trace_smoke,True,NONE,False,none,none,165,12.0,0.0,0.0,1.968542,0.968542,0.665872,161.71875,12,164,1.8496038666666694,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T12_dynamic_obstacle_stale_command_seed1__Ours_TE_SEFF_rule
